Friday, 1, 0, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 18, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 23, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 26, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 39, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 45, Indoor_Motion, Contact, OPEN
Wednesday, 21, 32, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 32, 58, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 17, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 28, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 34, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 39, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 33, 55, Indoor_Motion, Contact, OPEN
Wednesday, 21, 33, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 7, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 13, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 19, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 28, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 30, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 36, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 48, Indoor_Motion, Contact, OPEN
Wednesday, 21, 34, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 34, 59, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 16, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 20, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 27, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 44, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 48, Indoor_Motion, Contact, OPEN
Wednesday, 21, 35, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 35, 57, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 8, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 21, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 29, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 36, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 54, Indoor_Motion, Contact, OPEN
Wednesday, 21, 36, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 36, 58, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 5, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 17, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 22, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 33, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 44, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 51, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 37, 57, Indoor_Motion, Contact, OPEN
Wednesday, 21, 37, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 9, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 22, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 32, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 36, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 42, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 50, Indoor_Motion, Contact, OPEN
Wednesday, 21, 38, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 38, 56, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 3, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 14, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 18, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 32, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 39, 54, Indoor_Motion, Contact, OPEN
Wednesday, 21, 39, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 0, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 12, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 15, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 38, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 40, 43, Indoor_Motion, Contact, OPEN
Wednesday, 21, 40, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 0, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 5, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 11, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 21, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 29, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 33, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 36, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 50, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 52, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 41, 55, Indoor_Motion, Contact, OPEN
Wednesday, 21, 41, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 3, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 14, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 17, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 35, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 44, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 48, Indoor_Motion, Contact, OPEN
Wednesday, 21, 42, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 42, 58, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 16, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 24, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 33, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 39, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 40, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 43, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 53, Indoor_Motion, Contact, OPEN
Wednesday, 21, 43, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 43, 57, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 18, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 22, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 28, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 34, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 44, 53, Indoor_Motion, Contact, OPEN
Wednesday, 21, 44, 57, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 11, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 13, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 18, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 21, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 28, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 29, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 33, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 43, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 45, 56, Indoor_Motion, Contact, OPEN
Wednesday, 21, 45, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 12, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 23, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 35, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 43, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 46, 50, Indoor_Motion, Contact, OPEN
Wednesday, 21, 46, 54, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 1, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 7, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 9, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 10, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 15, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 20, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 24, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 25, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 29, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 34, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 46, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 47, 57, Indoor_Motion, Contact, OPEN
Wednesday, 21, 47, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 3, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 7, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 14, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 21, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 28, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 38, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 53, Indoor_Motion, Contact, OPEN
Wednesday, 21, 48, 55, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 48, 59, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 11, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 21, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 27, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 47, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 50, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 49, 53, Indoor_Motion, Contact, OPEN
Wednesday, 21, 49, 58, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 12, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 15, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 24, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 29, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 33, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 37, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 39, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 49, Indoor_Motion, Contact, OPEN
Wednesday, 21, 50, 53, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 50, 56, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 1, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 4, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 5, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 6, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 8, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 13, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 16, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 19, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 29, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 51, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 51, 55, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 0, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 9, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 13, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 22, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 26, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 27, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 30, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 31, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 52, 52, Indoor_Motion, Contact, OPEN
Wednesday, 21, 52, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 0, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 7, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 13, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 22, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 23, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 28, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 31, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 34, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 39, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 51, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 53, 54, Indoor_Motion, Contact, OPEN
Wednesday, 21, 53, 59, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 9, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 17, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 21, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 37, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 38, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 39, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 44, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 46, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 48, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 54, 49, Indoor_Motion, Contact, OPEN
Wednesday, 21, 54, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 1, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 4, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 5, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 12, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 13, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 25, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 28, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 32, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 41, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 42, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 44, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 55, 51, Indoor_Motion, Contact, OPEN
Wednesday, 21, 55, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 0, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 3, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 9, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 10, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 11, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 12, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 16, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 17, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 20, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 24, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 48, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 49, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 51, Indoor_Motion, Contact, OPEN
Wednesday, 21, 56, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 56, 57, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 2, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 15, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 19, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 22, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 27, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 35, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 36, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 40, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 41, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 42, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 45, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 47, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 52, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 57, 54, Indoor_Motion, Contact, OPEN
Wednesday, 21, 57, 56, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 58, 2, Indoor_Motion, Contact, OPEN
Wednesday, 21, 58, 6, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 58, 8, Indoor_Motion, Contact, OPEN
Wednesday, 21, 58, 11, Indoor_Motion, Contact, CLOSED
Wednesday, 21, 58, 20, Indoor_Motion, Contact, OPEN
